"idx","sex","status","grade"
"4414","남","유료회원","초4학년"
"40350","여","유료회원","초5학년"
"8709","남","유료회원","초1학년"
"56332","여","유료회원","0학년"
"189","남","유료회원","초4학년"
"80058","여","유료회원","초6학년"
"20042","여","유료회원","초5학년"
"42598","남","유료회원","초3학년"
"52114","남","유료회원","초3학년"
"39750","남","유료회원","초3학년"
"1503","여","유료회원","초3학년"
"82828","여","유료회원","초3학년"
"88611","여","유료회원","0학년"
"2645","남","유료회원","초5학년"
"49884","남","유료회원","초4학년"
"6393","여","유료회원","초3학년"
"37359","남","유료회원","초3학년"
"94408","남","유료회원","초1학년"
"77636","남","유료회원","초3학년"
"42081","여","유료회원","초2학년"
"5751","남","유료회원","초1학년"
"47951","남","유료회원","초2학년"
"48391","여","유료회원","초1학년"
"89933","여","유료회원","초4학년"
"36730","여","유료회원","초3학년"
"3548","여","유료회원","초4학년"
"84163","여","유료회원","초3학년"
"12169","남","유료회원","초4학년"
"54130","남","유료회원","초2학년"
"6056","여","유료회원","초4학년"
"11087","여","유료회원","초1학년"
"22062","여","유료회원","초3학년"
"26636","여","유료회원","초3학년"
"29644","여","유료회원","초3학년"
"52385","여","유료회원","초4학년"
"53687","남","유료회원","초1학년"
"15364","남","유료회원","초2학년"
"87279","남","유료회원","초6학년"
"36680","남","유료회원","초2학년"
"32231","남","유료회원","초2학년"
"26324","남","유료회원","초2학년"
"84233","남","유료회원","0학년"
"14391","여","유료회원","초4학년"
"183","남","유료회원","초3학년"
"63841","남","유료회원","초2학년"
"4105","여","유료회원","초2학년"
"72797","남","유료회원","초2학년"
"7360","여","유료회원","초5학년"
"48760","남","유료회원","초2학년"
"61710","남","유료회원","초3학년"
"40575","여","유료회원","초3학년"
"36934","여","유료회원","초3학년"
"81154","여","유료회원","초4학년"
"98492","남","유료회원","초3학년"
"38038","남","유료회원","초5학년"
"95223","남","유료회원","초3학년"
"429","남","유료회원","초5학년"
"83188","정보없음","유료회원","초1학년"
"53031","남","유료회원","초2학년"
"5312","여","유료회원","초3학년"
"9045","여","유료회원","초5학년"
"22534","여","유료회원","초3학년"
"15222","남","유료회원","초5학년"
"77091","여","유료회원","초3학년"
"66807","남","유료회원","초3학년"
"81931","여","유료회원","초5학년"
"34777","남","유료회원","초2학년"
"25670","여","유료회원","초2학년"
"58161","남","유료회원","초6학년"
"22047","남","유료회원","초3학년"
"101305","남","유료회원","초5학년"
"46638","여","유료회원","초1학년"
"31594","여","유료회원","초4학년"
"22434","남","유료회원","초1학년"
"87457","여","유료회원","초5학년"
"13723","남","유료회원","초3학년"
"6601","남","유료회원","초4학년"
"100181","남","유료회원","초3학년"
"19903","여","유료회원","초3학년"
"19903","여","유료회원","초4학년"
"51224","여","유료회원","초5학년"
"44192","여","유료회원","초2학년"
"38338","여","유료회원","초4학년"
"14080","여","유료회원","초4학년"
"60254","남","유료회원","초4학년"
"80084","남","유료회원","초4학년"
"25007","여","유료회원","초5학년"
"14536","여","유료회원","초4학년"
"9918","여","유료회원","초4학년"
"85177","남","유료회원","초3학년"
"12170","여","유료회원","초3학년"
"13567","여","유료회원","초6학년"
"8507","남","유료회원","초2학년"
"26353","여","유료회원","초4학년"
"6102","남","유료회원","초4학년"
"27633","남","유료회원","초2학년"
"39940","남","유료회원","초4학년"
"35793","여","유료회원","초2학년"
"43320","남","유료회원","초4학년"
"5544","남","유료회원","초3학년"
"47265","여","유료회원","초4학년"
"56248","여","유료회원","초4학년"
"483","남","유료회원","초4학년"
"29473","여","유료회원","초3학년"
"25987","여","유료회원","초5학년"
"70318","남","유료회원","초2학년"
"25032","여","유료회원","초4학년"
"44641","남","유료회원","초5학년"
"3359","남","유료회원","초4학년"
"55766","여","유료회원","초4학년"
"41665","남","유료회원","초2학년"
"81531","남","유료회원","초2학년"
"5408","여","유료회원","초5학년"
"36547","여","유료회원","초6학년"
"27230","여","유료회원","초6학년"
"29539","남","유료회원","초6학년"
"24329","여","유료회원","초3학년"
"38458","남","유료회원","초3학년"
"10650","남","유료회원","초2학년"
"39262","남","유료회원","초3학년"
"49674","남","유료회원","초6학년"
"3564","남","유료회원","초4학년"
"32784","남","유료회원","초1학년"
"45640","남","유료회원","초3학년"
"24750","남","유료회원","초2학년"
"14744","여","유료회원","초3학년"
"69725","남","유료회원","초4학년"
"7922","여","유료회원","초2학년"
"67192","남","유료회원","초4학년"
"43553","여","유료회원","초2학년"
"63466","여","유료회원","초5학년"
"48586","여","유료회원","초1학년"
"9718","여","유료회원","초5학년"
"48503","남","유료회원","초4학년"
"15083","남","유료회원","초3학년"
"67852","남","유료회원","초5학년"
"39918","남","유료회원","0학년"
"85664","남","유료회원","초2학년"
"59956","여","유료회원","초3학년"
"93317","여","유료회원","초1학년"
"81845","여","유료회원","초5학년"
"53255","남","유료회원","초5학년"
"1669","여","유료회원","초1학년"
"67746","여","유료회원","초2학년"
"8573","남","유료회원","초3학년"
"25597","남","유료회원","초3학년"
"30312","남","유료회원","초4학년"
"4983","남","유료회원","초5학년"
"12711","여","유료회원","초1학년"
"29597","남","유료회원","초1학년"
"23970","여","유료회원","초4학년"
"4540","여","유료회원","초5학년"
"2647","여","유료회원","초4학년"
"6800","여","유료회원","초3학년"
"79016","여","유료회원","초1학년"
"35227","남","유료회원","초3학년"
"82382","여","유료회원","초1학년"
"54031","남","유료회원","초6학년"
"87630","남","유료회원","초4학년"
"29873","남","유료회원","초3학년"
"22790","남","유료회원","초4학년"
"5362","남","유료회원","초4학년"
"23469","여","유료회원","초6학년"
"317","여","유료회원","초3학년"
"80773","남","유료회원","초4학년"
"27750","여","유료회원","초2학년"
"487","여","유료회원","초4학년"
"49526","여","유료회원","초2학년"
"19898","남","유료회원","초4학년"
"81725","남","유료회원","초1학년"
"15055","남","유료회원","초2학년"
"70253","남","유료회원","초4학년"
"51391","남","유료회원","초3학년"
"86328","남","유료회원","0학년"
"45116","여","유료회원","초4학년"
"38148","남","유료회원","초3학년"
"63356","남","유료회원","초4학년"
"8772","남","유료회원","초3학년"
"88265","남","유료회원","초1학년"
"7007","남","유료회원","초3학년"
"24649","여","유료회원","초4학년"
"7701","여","유료회원","초4학년"
"60904","남","유료회원","초4학년"
"41005","남","유료회원","초4학년"
"59013","남","유료회원","초2학년"
"361","여","유료회원","초3학년"
"14801","여","유료회원","초2학년"
"51830","남","유료회원","초2학년"
"79889","남","유료회원","초1학년"
"10035","여","유료회원","초3학년"
"53643","여","유료회원","초2학년"
"3495","여","유료회원","초5학년"
"66913","남","유료회원","초1학년"
"33828","남","유료회원","초4학년"
"58972","여","유료회원","초2학년"
"20216","남","유료회원","초4학년"
"55463","남","유료회원","초5학년"
"99275","남","유료회원","초2학년"
"51369","남","유료회원","초2학년"
"10589","남","유료회원","초3학년"
"22817","여","유료회원","초5학년"
"22207","여","유료회원","초6학년"
"17445","여","유료회원","초3학년"
"88748","여","유료회원","초2학년"
"1092","남","유료회원","초5학년"
"47393","여","유료회원","0학년"
"11359","남","유료회원","초2학년"
"53423","여","유료회원","초4학년"
"36294","남","유료회원","초2학년"
"14882","남","유료회원","초3학년"
"32905","정보없음","유료회원","초2학년"
"6710","남","유료회원","초2학년"
"62039","남","유료회원","초5학년"
"15806","남","유료회원","초6학년"
"63769","남","유료회원","초1학년"
"73803","남","유료회원","초3학년"
"33918","여","유료회원","초6학년"
"19547","여","유료회원","초2학년"
"49304","남","유료회원","초4학년"
"80011","남","유료회원","초1학년"
"22844","남","유료회원","초4학년"
"91456","여","유료회원","0학년"
"28022","남","유료회원","초4학년"
"49355","남","유료회원","초3학년"
"20229","여","유료회원","초3학년"
"35432","남","유료회원","초4학년"
"78952","여","유료회원","초1학년"
"66031","여","유료회원","초4학년"
"19723","남","유료회원","초2학년"
"52113","여","유료회원","초3학년"
"65969","남","유료회원","초5학년"
"64869","남","유료회원","초6학년"
"3279","여","유료회원","초6학년"
"33566","남","유료회원","초4학년"
"20757","여","유료회원","초4학년"
"57203","여","유료회원","초2학년"
"31035","남","유료회원","초1학년"
"14791","남","유료회원","초3학년"
"92426","남","유료회원","초1학년"
"7429","여","유료회원","초6학년"
"40581","남","유료회원","초2학년"
"71247","여","유료회원","초3학년"
"7534","여","유료회원","초1학년"
"29307","여","유료회원","초5학년"
"57935","남","유료회원","초1학년"
"315","여","유료회원","초1학년"
"44306","남","유료회원","초2학년"
"72390","여","유료회원","초5학년"
"24279","여","유료회원","초4학년"
"5106","남","유료회원","초3학년"
"9345","여","유료회원","초4학년"
"49203","남","유료회원","초2학년"
"5280","여","유료회원","초2학년"
"12851","남","유료회원","초2학년"
"46262","여","유료회원","초2학년"
"7053","남","유료회원","초2학년"
"84668","여","유료회원","초1학년"
