"idx","proc_ym","proc_ymd","point"
"89162","202304","20230414","4000"
"89162","202304","20230414","4500"
"89162","202304","20230414","5000"
"88525","202304","20230414","500"
"87777","202304","20230405","5000"
"94772","202306","20230603","1000"
"94772","202306","20230603","500"
"94772","202306","20230603","1500"
"94772","202306","20230603","2000"
"96580","202306","20230627","4500"
"96580","202306","20230627","5000"
"96181","202306","20230627","5000"
"92380","202305","20230511","5000"
"91988","202305","20230511","3000"
"91988","202305","20230511","2000"
"91988","202305","20230511","2500"
"91988","202305","20230511","500"
"91988","202305","20230511","1000"
"91988","202305","20230511","1500"
"88415","202304","20230406","500"
"89435","202304","20230419","2500"
"89435","202304","20230419","2000"
"89026","202304","20230413","4500"
"89026","202304","20230413","3500"
"89026","202304","20230413","5000"
"89026","202304","20230413","4000"
"93063","202305","20230519","5000"
"93063","202305","20230519","3500"
"93063","202305","20230519","4000"
"93063","202305","20230519","4500"
"93063","202305","20230519","3000"
"93336","202305","20230519","1500"
"93336","202305","20230519","500"
"93336","202305","20230519","1000"
"93336","202305","20230519","2000"
"93336","202305","20230519","4000"
"93336","202305","20230519","5000"
"93336","202305","20230519","3500"
"93336","202305","20230519","4500"
"93336","202305","20230519","3000"
"93336","202305","20230519","2500"
"95516","202306","20230613","1500"
"95516","202306","20230613","1000"
"95516","202306","20230613","2500"
"95516","202306","20230613","2000"
"95516","202306","20230613","500"
"95251","202306","20230613","1000"
"95251","202306","20230613","1500"
"95251","202306","20230613","2000"
"90244","202304","20230424","2500"
"90244","202304","20230424","3500"
"90244","202304","20230424","2000"
"90244","202304","20230424","3000"
"90244","202304","20230424","1500"
"90314","202304","20230424","4500"
"90314","202304","20230424","3500"
"90314","202304","20230424","4000"
"90314","202304","20230424","5000"
"87477","202304","20230404","4500"
"87477","202304","20230404","5000"
"87878","202304","20230404","5000"
"87878","202304","20230404","3500"
"87878","202304","20230404","4500"
"87878","202304","20230404","3000"
"87878","202304","20230404","4000"
"87218","202304","20230404","4000"
"87218","202304","20230404","2500"
"87218","202304","20230404","3500"
"87218","202304","20230404","4500"
"87218","202304","20230404","3000"
"87218","202304","20230404","2000"
"95840","202306","20230628","4500"
"95840","202306","20230628","5000"
"95840","202306","20230628","4000"
"89143","202304","20230412","500"
"89143","202304","20230412","3500"
"89143","202304","20230412","1000"
"89143","202304","20230412","1500"
"89143","202304","20230412","3000"
"89143","202304","20230412","2000"
"89143","202304","20230412","2500"
"92686","202305","20230512","1500"
"92686","202305","20230512","500"
"92686","202305","20230512","1000"
"92686","202305","20230512","2000"
"90826","202305","20230509","4000"
"90826","202305","20230509","3000"
"90826","202305","20230509","5000"
"90826","202305","20230509","2500"
"90826","202305","20230509","4500"
"90826","202305","20230509","3500"
"92034","202305","20230509","4000"
"92034","202305","20230509","3000"
"92034","202305","20230509","1500"
"92034","202305","20230509","500"
"92034","202305","20230509","2000"
"92034","202305","20230509","2500"
"92034","202305","20230509","1000"
"92034","202305","20230509","3500"
"93226","202305","20230520","3500"
"93226","202305","20230520","4500"
"93226","202305","20230520","3000"
"93226","202305","20230520","4000"
"93226","202305","20230520","5000"
"90236","202304","20230426","4000"
"90236","202304","20230426","4500"
"90236","202304","20230426","5000"
"90236","202304","20230426","3500"
"90236","202304","20230426","2500"
"90236","202304","20230426","3000"
"92479","202305","20230514","1500"
"92479","202305","20230514","1000"
"92479","202305","20230514","500"
"88555","202304","20230411","3500"
"91936","202305","20230510","3500"
"91936","202305","20230510","5000"
"91936","202305","20230510","4000"
"91936","202305","20230510","4500"
"87869","202305","20230510","3500"
"87869","202305","20230510","5000"
"87869","202305","20230510","2000"
"87869","202305","20230510","3000"
"87869","202305","20230510","4000"
"87869","202305","20230510","4500"
"87869","202305","20230510","2500"
"87869","202305","20230510","1000"
"87869","202305","20230510","1500"
"92390","202305","20230510","500"
"92132","202305","20230510","3000"
"92132","202305","20230510","1500"
"92132","202305","20230510","4000"
"92132","202305","20230510","500"
"92132","202305","20230510","2000"
"92132","202305","20230510","1000"
"92132","202305","20230510","4500"
"92132","202305","20230510","2500"
"92132","202305","20230510","3500"
"96044","202306","20230623","3500"
"96044","202306","20230623","4000"
"96044","202306","20230623","5000"
"96044","202306","20230623","4500"
"96223","202306","20230623","4500"
"96223","202306","20230623","5000"
"93063","202305","20230517","1500"
"93063","202305","20230517","2000"
"93063","202305","20230517","500"
"93063","202305","20230517","2500"
"93063","202305","20230517","1000"
"90560","202304","20230425","2500"
"93498","202305","20230521","5000"
"93498","202305","20230521","2000"
"93498","202305","20230521","3000"
"93498","202305","20230521","1000"
"93498","202305","20230521","2500"
"93498","202305","20230521","500"
"93498","202305","20230521","4500"
"93498","202305","20230521","4000"
"93498","202305","20230521","3500"
"93498","202305","20230521","1500"
"92344","202305","20230516","5000"
"92857","202305","20230516","5000"
"92857","202305","20230516","3500"
"92857","202305","20230516","4500"
"92857","202305","20230516","3000"
"92857","202305","20230516","4000"
"94679","202306","20230602","2500"
"94679","202306","20230602","1500"
"94679","202306","20230602","3000"
"94679","202306","20230602","3500"
"94679","202306","20230602","2000"
"94679","202306","20230602","500"
"94679","202306","20230602","1000"
"94526","202306","20230602","1000"
"94526","202306","20230602","500"
"94526","202306","20230602","1500"
"94526","202306","20230602","2000"
"90364","202304","20230422","4500"
"90364","202304","20230422","4000"
"90364","202304","20230422","3500"
"90364","202304","20230422","3000"
"90364","202304","20230422","2500"
"52512","202304","20230401","5000"
"52512","202304","20230401","4500"
"88791","202304","20230409","1000"
"88791","202304","20230409","500"
"94337","202306","20230604","5000"
"88832","202304","20230410","1000"
"88832","202304","20230410","500"
"90407","202304","20230421","2000"
"90407","202304","20230421","1500"
"90407","202304","20230421","1000"
"90407","202304","20230421","2500"
"90407","202304","20230421","3000"
"90407","202304","20230421","500"
"88244","202304","20230410","5000"
"95616","202306","20230615","3500"
"95616","202306","20230615","4500"
"95616","202306","20230615","3000"
"95616","202306","20230615","5000"
"95616","202306","20230615","2500"
"95616","202306","20230615","4000"
"94886","202306","20230619","2000"
"94886","202306","20230619","2500"
"95887","202306","20230622","1500"
"95887","202306","20230622","1000"
"95887","202306","20230622","500"
"95887","202306","20230622","2000"
"93703","202305","20230529","3500"
"93703","202305","20230529","3000"
"94807","202306","20230620","3500"
"94763","202306","20230610","4000"
"94763","202306","20230610","4500"
"94763","202306","20230610","5000"
"94383","202306","20230601","3500"
"94383","202306","20230601","3000"
"94383","202306","20230601","4000"
"94383","202306","20230601","4500"
"94383","202306","20230601","5000"
"96724","202306","20230630","3500"
"96724","202306","20230630","4500"
"96724","202306","20230630","3000"
"96724","202306","20230630","2500"
"96724","202306","20230630","4000"
"94718","202306","20230603","1500"
"94718","202306","20230603","2000"
"95701","202306","20230617","5000"
"96735","202306","20230627","1500"
"96735","202306","20230627","1000"
"96735","202306","20230627","3000"
"96735","202306","20230627","500"
"96735","202306","20230627","2000"
"96735","202306","20230627","2500"
"96386","202306","20230627","2000"
"96386","202306","20230627","3000"
"96386","202306","20230627","2500"
"91128","202304","20230427","500"
"91128","202304","20230427","1000"
"91067","202304","20230428","2000"
"91067","202304","20230428","2500"
"91067","202304","20230428","3000"
"91067","202304","20230428","4000"
"91067","202304","20230428","5000"
"91067","202304","20230428","1500"
"91067","202304","20230428","3500"
"91067","202304","20230428","4500"
"90164","202304","20230423","2500"
"90164","202304","20230423","3000"
"89993","202304","20230419","1000"
"89993","202304","20230419","2000"
"89993","202304","20230419","1500"
"89993","202304","20230419","2500"
"87464","202304","20230413","5000"
"95296","202306","20230613","4000"
"95296","202306","20230613","4500"
"95296","202306","20230613","5000"
"90552","202305","20230515","4500"
"90552","202305","20230515","5000"
"90447","202304","20230424","3000"
"90447","202304","20230424","1500"
"90447","202304","20230424","2500"
"90447","202304","20230424","4000"
"90447","202304","20230424","3500"
"90447","202304","20230424","2000"
"90447","202304","20230424","1000"
"90447","202304","20230424","500"
"96898","202306","20230628","2500"
"96898","202306","20230628","1500"
"96898","202306","20230628","500"
"96898","202306","20230628","2000"
"96898","202306","20230628","3000"
"96898","202306","20230628","1000"
"89832","202304","20230420","5000"
"87727","202304","20230420","4000"
"87727","202304","20230420","5000"
"87727","202304","20230420","4500"
"87727","202304","20230420","3500"
"91792","202305","20230509","1500"
"91792","202305","20230509","500"
"91792","202305","20230509","1000"
"91792","202305","20230509","2000"
"92043","202305","20230509","4500"
"92043","202305","20230509","1000"
"92043","202305","20230509","2000"
"92043","202305","20230509","4000"
"92043","202305","20230509","2500"
"92043","202305","20230509","3500"
"92043","202305","20230509","5000"
"92043","202305","20230509","500"
"92043","202305","20230509","3000"
"92043","202305","20230509","1500"
"91785","202305","20230509","3500"
"91785","202305","20230509","5000"
"91785","202305","20230509","500"
"91785","202305","20230509","1500"
"91785","202305","20230509","4000"
"91785","202305","20230509","1000"
"91785","202305","20230509","2500"
"91785","202305","20230509","4500"
"91785","202305","20230509","2000"
"91785","202305","20230509","3000"
"96496","202306","20230626","3000"
"96496","202306","20230626","2500"
"96496","202306","20230626","3500"
"94575","202306","20230606","4500"
"94575","202306","20230606","4000"
"94575","202306","20230606","5000"
"93000","202306","20230606","2500"
"91606","202306","20230606","4000"
"91606","202306","20230606","2500"
"91606","202306","20230606","4500"
"91606","202306","20230606","3000"
"91606","202306","20230606","5000"
"91606","202306","20230606","3500"
"94395","202305","20230531","500"
"92348","202305","20230510","3000"
"92348","202305","20230510","1500"
"92348","202305","20230510","1000"
"92348","202305","20230510","500"
"92348","202305","20230510","2000"
"92348","202305","20230510","2500"
"93113","202305","20230517","1000"
"93113","202305","20230517","500"
"89130","202304","20230418","4000"
"89130","202304","20230418","5000"
"89130","202304","20230418","4500"
"89130","202304","20230418","3500"
"89225","202304","20230418","3500"
"89225","202304","20230418","4000"
"89225","202304","20230418","4500"
"90732","202304","20230425","2500"
"90732","202304","20230425","1000"
"90732","202304","20230425","2000"
"90732","202304","20230425","1500"
"93865","202305","20230525","1000"
"93865","202305","20230525","2500"
"93865","202305","20230525","2000"
"93865","202305","20230525","500"
"93865","202305","20230525","1500"
"93944","202305","20230525","500"
"92974","202305","20230516","2000"
"92974","202305","20230516","1500"
"92974","202305","20230516","500"
"92974","202305","20230516","1000"
"92753","202305","20230516","1000"
"92753","202305","20230516","500"
"92753","202305","20230516","2000"
"92753","202305","20230516","2500"
"92753","202305","20230516","3000"
"92753","202305","20230516","1500"
"90376","202304","20230422","2500"
"90376","202304","20230422","4500"
